latitude,longitude,PK
43.57613787096774,1.3030497870967743,11.8
43.57589622580645,1.3018535225806451,11.9
43.575654580645164,1.3006572580645162,12.0
43.57541293548387,1.2994609935483872,12.1
43.57517129032258,1.2982647290322582,12.2
43.57492964516129,1.297068464516129,12.3
43.574688,1.2958722,12.4
43.57444635483871,1.294675935483871,12.5
43.57420470967742,1.2934796709677419,12.6
43.57396306451613,1.2922834064516129,12.7
43.57372141935484,1.291087141935484,12.8
43.57347977419355,1.289890877419355,12.9
43.573238129032255,1.2886946129032257,13.0
43.572996483870966,1.2874983483870968,13.1
43.57275483870968,1.2863020838709678,13.2
43.57251319354839,1.2851058193548388,13.3
43.5722715483871,1.2839095548387096,13.4
43.572029903225804,1.2827132903225806,13.5
43.571788258064515,1.2815170258064517,13.6
43.57154661290323,1.2803207612903227,13.7
43.57130496774194,1.2791244967741935,13.8
43.57106332258065,1.2779282322580645,13.9
43.57082167741935,1.2767319677419355,14.0
43.570580032258064,1.2755357032258066,14.1
43.570338387096776,1.2743394387096774,14.2
43.57009674193549,1.2731431741935484,14.3
43.56985509677419,1.2719469096774194,14.4
43.5696134516129,1.2707506451612904,14.5
43.56937180645161,1.2695543806451612,14.6
43.569130161290325,1.2683581161290323,14.7
43.568888516129036,1.2671618516129033,14.8
43.56864687096774,1.2659655870967743,14.9
43.56840522580645,1.2647693225806451,15.0
43.56816358064516,1.2635730580645161,15.1
43.567921935483874,1.2623767935483872,15.2
43.56768029032258,1.261180529032258,15.3
43.56743864516129,1.259984264516129,15.4
43.567197,1.258788,15.5
43.56695535483871,1.257591735483871,15.6
43.56671370967742,1.256395470967742,15.7
43.56647206451613,1.2551992064516129,15.8
43.56623041935484,1.254002941935484,15.9
43.56598877419355,1.252806677419355,16.0
43.56574712903226,1.2516104129032257,16.1
43.565505483870965,1.2504141483870967,16.2
43.565263838709676,1.2492178838709678,16.3
43.56502219354839,1.2480216193548388,16.4
43.5647805483871,1.2468253548387098,16.5
43.56453890322581,1.2456290903225806,16.6
43.564297258064514,1.2444328258064516,16.7
43.564055612903225,1.2432365612903227,16.8
43.563813967741936,1.2420402967741935,16.9
43.56357232258065,1.2408440322580645,17.0
43.56333067741935,1.2396477677419355,17.1
43.56308903225806,1.2384515032258065,17.2
43.562847387096774,1.2372552387096774,17.3
43.562605741935485,1.2360589741935484,17.4
43.562364096774196,1.2348627096774194,17.5
43.5621224516129,1.2336664451612904,17.6
43.56188080645161,1.2324701806451612,17.7
43.56163916129032,1.2312739161290323,17.8
43.561397516129034,1.2300776516129033,17.9
43.561155870967745,1.228881387096774,18.0
43.56091422580645,1.227685122580645,18.1
43.56067258064516,1.2264888580645161,18.2
43.56043093548387,1.2252925935483872,18.3
43.56018929032258,1.2240963290322582,18.4
43.55994764516129,1.222900064516129,18.5
43.559706,1.2217038,18.6
43.55946435483871,1.220507535483871,18.7
43.55922270967742,1.2193112709677418,18.8
43.55898106451613,1.2181150064516129,18.9
43.558739419354836,1.2169187419354839,19.0
43.55849777419355,1.215722477419355,19.1
43.55825612903226,1.2145262129032257,19.2
43.55801448387097,1.2133299483870967,19.3
43.557772838709674,1.2121336838709678,19.4
43.557531193548385,1.2109374193548388,19.5
43.5572895483871,1.2097411548387096,19.6
43.55704790322581,1.2085448903225806,19.7
43.55680625806452,1.2073486258064516,19.8
43.55656461290322,1.2061523612903227,19.9
43.556322967741934,1.2049560967741935,20.0
43.556081322580646,1.2037598322580645,20.1
43.55583967741936,1.2025635677419355,20.2
43.55559803225806,1.2013673032258065,20.3
43.55535638709677,1.2001710387096773,20.4
43.55511474193548,1.1989747741935484,20.5
43.554873096774195,1.1977785096774194,20.6
43.554631451612906,1.1965822451612904,20.7
43.55438980645161,1.1953859806451612,20.8
43.55414816129032,1.1941897161290322,20.9
43.55390651612903,1.1929934516129033,21.0
43.553664870967744,1.1917971870967743,21.1
43.55342322580645,1.190600922580645,21.2
43.55318158064516,1.1894046580645161,21.3
43.55293993548387,1.1882083935483871,21.4
43.55269829032258,1.187012129032258,21.5
43.55245664516129,1.185815864516129,21.6
43.552215,1.1846196,21.7
43.55197335483871,1.183423335483871,21.8
43.55173170967742,1.182227070967742,21.9
43.55149006451613,1.1810308064516128,22.0
43.55124841935484,1.1798345419354839,22.1
43.551006774193546,1.178638277419355,22.2
43.55076512903226,1.1774420129032257,22.3
43.55052348387097,1.1762457483870967,22.4
43.55028183870968,1.1750494838709677,22.5
43.550040193548384,1.1738532193548388,22.6
43.549798548387095,1.1726569548387096,22.7
43.549556903225806,1.1714606903225806,22.8
43.54931525806452,1.1702644258064516,22.9
43.54907361290323,1.1690681612903226,23.0
43.54883196774193,1.1678718967741935,23.1
43.548590322580644,1.1666756322580645,23.2
43.548348677419355,1.1654793677419355,23.3
43.548107032258066,1.1642831032258063,23.4
43.54786538709677,1.1630868387096773,23.5
43.54762374193548,1.1618905741935484,23.6
43.54738209677419,1.1606943096774194,23.7
43.547140451612904,1.1594980451612904,23.8
43.546898806451615,1.1583017806451612,23.9
43.54665716129032,1.1571055161290322,24.0
43.54641551612903,1.1559092516129033,24.1
43.54617387096774,1.154712987096774,24.2
43.54593222580645,1.1535167225806453,24.3
43.54569058064516,1.152320458064516,24.4
43.54544893548387,1.1511241935483871,24.5
43.54520729032258,1.1499279290322582,24.6
43.54496564516129,1.148731664516129,24.7
43.544724,1.1475354,24.8
43.544482354838706,1.146339135483871,24.9
43.54424070967742,1.1451428709677418,25.0
43.54399906451613,1.1439466064516128,25.1
43.54375741935484,1.1427503419354839,25.2
43.54351577419355,1.1415540774193549,25.3
43.543274129032255,1.140357812903226,25.4
43.54303248387097,1.1391615483870967,25.5
43.54279083870968,1.1379652838709677,25.6
43.54254919354839,1.1367690193548388,25.7
43.54230754838709,1.1355727548387096,25.8
43.542065903225804,1.1343764903225806,25.9
43.541824258064516,1.1331802258064516,26.0
43.54158261290323,1.1319839612903226,26.1
43.54134096774194,1.1307876967741934,26.2
43.54109932258064,1.1295914322580645,26.3
43.54085767741935,1.1283951677419355,26.4
43.540616032258065,1.1271989032258065,26.5
43.540374387096776,1.1260026387096773,26.6
43.54013274193548,1.1248063741935483,26.7
43.53989109677419,1.1236101096774194,26.8
43.5396494516129,1.1224138451612902,26.9
43.539407806451614,1.1212175806451612,27.0
43.539166161290325,1.1200213161290322,27.1
43.53892451612903,1.1188250516129032,27.2
43.53868287096774,1.1176287870967743,27.3
43.53844122580645,1.116432522580645,27.4
43.53819958064516,1.115236258064516,27.5
43.53795793548387,1.1140399935483871,27.6
43.53771629032258,1.112843729032258,27.7
43.53747464516129,1.111647464516129,27.8
43.537233,1.1104512,27.9
43.53699135483871,1.109254935483871,28.0
43.536749709677416,1.108058670967742,28.1
43.53650806451613,1.1068624064516128,28.2
43.53626641935484,1.1056661419354838,28.3
43.53602477419355,1.1044698774193549,28.4
43.535783129032254,1.1032736129032257,28.5
43.535541483870965,1.1020773483870967,28.6
43.535299838709676,1.1008810838709677,28.7
43.53505819354839,1.0996848193548385,28.8
43.5348165483871,1.0984885548387098,28.9
43.5345749032258,1.0972922903225806,29.0
43.534333258064514,1.0960960258064516,29.1
43.534091612903225,1.0948997612903226,29.2
43.533849967741936,1.0937034967741934,29.3
43.53360832258065,1.0925072322580645,29.4
43.53336667741935,1.0913109677419355,29.5
43.53312503225806,1.0901147032258063,29.6
43.532883387096774,1.0889184387096775,29.7
43.532641741935485,1.0877221741935483,29.8
43.53240009677419,1.0865259096774194,29.9
43.5321584516129,1.0853296451612904,30.0
43.53191680645161,1.0841333806451612,30.1
43.53167516129032,1.0829371161290322,30.2
43.531433516129034,1.0817408516129032,30.3
43.53119187096774,1.0805445870967743,30.4
43.53095022580645,1.079348322580645,30.5
43.53070858064516,1.078152058064516,30.6
43.53046693548387,1.076955793548387,30.7
43.530225290322576,1.0757595290322581,30.8
43.52998364516129,1.074563264516129,30.9
43.529742,1.073367,31.0
43.529742,1.073367,31.1
43.52949292198581,1.072173255319149,31.2
43.52924384397163,1.0709795106382978,31.3
43.52899476595744,1.0697857659574468,31.4
43.528745687943264,1.0685920212765958,31.5
43.52849660992908,1.0673982765957446,31.6
43.52824753191489,1.0662045319148936,31.7
43.52799845390071,1.0650107872340424,31.8
43.52774937588652,1.0638170425531914,31.9
43.527500297872336,1.0626232978723404,32.0
43.52725121985816,1.0614295531914892,32.1
43.52700214184397,1.0602358085106383,32.2
43.52675306382979,1.0590420638297873,32.3
43.5265039858156,1.057848319148936,32.4
43.526254907801416,1.056654574468085,32.5
43.52600582978723,1.055460829787234,32.6
43.525756751773045,1.054267085106383,32.7
43.52550767375887,1.053073340425532,32.8
43.52525859574468,1.0518795957446807,32.9
43.525009517730496,1.0506858510638297,33.0
43.52476043971631,1.0494921063829787,33.1
43.524511361702125,1.0482983617021275,33.2
43.52426228368794,1.0471046170212766,33.3
43.52401320567376,1.0459108723404256,33.4
43.523764127659575,1.0447171276595744,33.5
43.52351504964539,1.0435233829787234,33.6
43.523265971631204,1.0423296382978724,33.7
43.52301689361702,1.0411358936170212,33.8
43.52276781560283,1.0399421489361702,33.9
43.522518737588655,1.0387484042553192,34.0
43.52226965957447,1.037554659574468,34.1
43.522020581560284,1.036360914893617,34.2
43.5217715035461,1.0351671702127658,34.3
43.52152242553191,1.0339734255319148,34.4
43.52127334751773,1.0327796808510639,34.5
43.52102426950354,1.0315859361702127,34.6
43.52077519148936,1.0303921914893617,34.7
43.52052611347518,1.0291984468085107,34.8
43.52027703546099,1.0280047021276595,34.9
43.52002795744681,1.0268109574468085,35.0
43.51977887943262,1.0256172127659575,35.1
43.519529801418436,1.0244234680851063,35.2
43.51928072340426,1.0232297234042553,35.3
43.51903164539007,1.0220359787234041,35.4
43.51878256737589,1.0208422340425531,35.5
43.5185334893617,1.0196484893617022,35.6
43.518284411347516,1.018454744680851,35.7
43.51803533333333,1.017261,35.8
43.517786255319145,1.016067255319149,35.9
43.517537177304966,1.0148735106382978,36.0
43.51728809929078,1.0136797659574468,36.1
43.517039021276595,1.0124860212765958,36.2
43.51678994326241,1.0112922765957446,36.3
43.516540865248224,1.0100985319148936,36.4
43.51629178723404,1.0089047872340426,36.5
43.51604270921986,1.0077110425531914,36.6
43.515793631205675,1.0065172978723405,36.7
43.51554455319149,1.0053235531914892,36.8
43.515295475177304,1.0041298085106383,36.9
43.51504639716312,1.0029360638297873,37.0
43.51479731914893,1.001742319148936,37.1
43.514548241134754,1.000548574468085,37.2
43.51429916312057,0.999354829787234,37.3
43.51405008510638,0.9981610851063829,37.4
43.5138010070922,0.9969673404255319,37.5
43.51355192907801,0.9957735957446808,37.6
43.51330285106383,0.9945798510638297,37.7
43.51305377304964,0.9933861063829788,37.8
43.51280469503546,0.9921923617021277,37.9
43.51255561702128,0.9909986170212766,38.0
43.51230653900709,0.9898048723404255,38.1
43.51205746099291,0.9886111276595745,38.2
43.51180838297872,0.9874173829787234,38.3
43.511559304964535,0.9862236382978723,38.4
43.51131022695036,0.9850298936170212,38.5
43.51106114893617,0.9838361489361702,38.6
43.510812070921986,0.9826424042553191,38.7
43.5105629929078,0.981448659574468,38.8
43.510313914893615,0.980254914893617,38.9
43.51006483687943,0.979061170212766,39.0
43.509815758865244,0.9778674255319149,39.1
43.509566680851066,0.9766736808510638,39.2
43.50931760283688,0.9754799361702128,39.3
43.509068524822695,0.9742861914893617,39.4
43.50881944680851,0.9730924468085106,39.5
43.508570368794324,0.9718987021276595,39.6
43.50832129078014,0.9707049574468085,39.7
43.50807221276596,0.9695112127659574,39.8
43.507823134751774,0.9683174680851063,39.9
43.50757405673759,0.9671237234042553,40.0
43.5073249787234,0.9659299787234042,40.1
43.50707590070922,0.9647362340425532,40.2
43.50682682269503,0.9635424893617021,40.3
43.506577744680854,0.9623487446808511,40.4
43.50632866666667,0.961155,40.5
43.50607958865248,0.9599612553191489,40.6
43.5058305106383,0.9587675106382979,40.7
43.50558143262411,0.9575737659574468,40.8
43.505332354609926,0.9563800212765957,40.9
43.50508327659574,0.9551862765957446,41.0
43.50483419858156,0.9539925319148936,41.1
43.50458512056738,0.9527987872340425,41.2
43.50433604255319,0.9516050425531914,41.3
43.504086964539006,0.9504112978723404,41.4
43.50383788652482,0.9492175531914894,41.5
43.503588808510635,0.9480238085106383,41.6
43.50333973049646,0.9468300638297872,41.7
43.50309065248227,0.9456363191489361,41.8
43.502841574468086,0.9444425744680851,41.9
43.5025924964539,0.943248829787234,42.0
43.502343418439715,0.9420550851063829,42.1
43.50209434042553,0.9408613404255319,42.2
43.501845262411344,0.9396675957446808,42.3
43.501596184397165,0.9384738510638297,42.4
43.50134710638298,0.9372801063829788,42.5
43.501098028368794,0.9360863617021277,42.6
43.50084895035461,0.9348926170212766,42.7
43.50059987234042,0.9336988723404256,42.8
43.50035079432624,0.9325051276595745,42.9
43.50010171631206,0.9313113829787234,43.0
43.499852638297874,0.9301176382978723,43.1
43.49960356028369,0.9289238936170212,43.2
43.4993544822695,0.9277301489361702,43.3
43.49910540425532,0.9265364042553191,43.4
43.49885632624113,0.925342659574468,43.5
43.49860724822695,0.9241489148936171,43.6
43.49835817021277,0.922955170212766,43.7
43.49810909219858,0.9217614255319149,43.8
43.4978600141844,0.9205676808510639,43.9
43.49761093617021,0.9193739361702128,44.0
43.497361858156026,0.9181801914893617,44.1
43.49711278014184,0.9169864468085106,44.2
43.49686370212766,0.9157927021276595,44.3
43.49661462411348,0.9145989574468085,44.4
43.49636554609929,0.9134052127659574,44.5
43.496116468085106,0.9122114680851063,44.6
43.49586739007092,0.9110177234042554,44.7
43.495618312056735,0.9098239787234043,44.8
43.495369234042556,0.9086302340425532,44.9
43.49512015602837,0.9074364893617022,45.0
43.494871078014185,0.9062427446808511,45.1
43.494622,0.905049,45.2
43.494622,0.905049,45.3
43.49453294047619,0.9038145317460318,45.4
43.49444388095238,0.9025800634920634,45.5
43.49435482142857,0.9013455952380952,45.6
43.494265761904764,0.900111126984127,45.7
43.494176702380955,0.8988766587301588,45.8
43.494087642857146,0.8976421904761904,45.9
43.49399858333333,0.8964077222222222,46.0
43.49390952380952,0.895173253968254,46.1
43.49382046428571,0.8939387857142858,46.2
43.4937314047619,0.8927043174603174,46.3
43.493642345238094,0.8914698492063492,46.4
43.493553285714285,0.890235380952381,46.5
43.493464226190476,0.8890009126984126,46.6
43.49337516666667,0.8877664444444444,46.7
43.49328610714286,0.8865319761904762,46.8
43.49319704761905,0.885297507936508,46.9
43.49310798809524,0.8840630396825396,47.0
43.49301892857143,0.8828285714285714,47.1
43.49292986904762,0.8815941031746032,47.2
43.492840809523805,0.880359634920635,47.3
43.49275175,0.8791251666666666,47.4
43.49266269047619,0.8778906984126984,47.5
43.49257363095238,0.8766562301587302,47.6
43.49248457142857,0.875421761904762,47.7
43.49239551190476,0.8741872936507936,47.8
43.49230645238095,0.8729528253968254,47.9
43.49221739285714,0.8717183571428572,48.0
43.49212833333333,0.8704838888888888,48.1
43.492039273809525,0.8692494206349206,48.2
43.491950214285716,0.8680149523809524,48.3
43.49186115476191,0.8667804841269842,48.4
43.4917720952381,0.8655460158730158,48.5
43.49168303571429,0.8643115476190476,48.6
43.49159397619047,0.8630770793650794,48.7
43.49150491666666,0.8618426111111112,48.8
43.491415857142854,0.8606081428571428,48.9
43.491326797619045,0.8593736746031746,49.0
43.491237738095236,0.8581392063492064,49.1
43.49114867857143,0.856904738095238,49.2
43.49105961904762,0.8556702698412698,49.3
43.49097055952381,0.8544358015873016,49.4
43.4908815,0.8532013333333334,49.5
43.49079244047619,0.851966865079365,49.6
43.49070338095238,0.8507323968253968,49.7
43.49061432142857,0.8494979285714286,49.8
43.490525261904764,0.8482634603174604,49.9
43.49043620238095,0.847028992063492,50.0
43.49034714285714,0.8457945238095238,50.1
43.49025808333333,0.8445600555555556,50.2
43.49016902380952,0.8433255873015874,50.3
43.49007996428571,0.842091119047619,50.4
43.4899909047619,0.8408566507936508,50.5
43.489901845238094,0.8396221825396826,50.6
43.489812785714285,0.8383877142857143,50.7
43.489723726190476,0.837153246031746,50.8
43.48963466666667,0.8359187777777778,50.9
43.48954560714286,0.8346843095238096,51.0
43.48945654761905,0.8334498412698412,51.1
43.48936748809524,0.832215373015873,51.2
43.489278428571424,0.8309809047619048,51.3
43.489189369047615,0.8297464365079366,51.4
43.489100309523806,0.8285119682539682,51.5
43.48901125,0.8272775,51.6
43.48892219047619,0.8260430317460318,51.7
43.48883313095238,0.8248085634920634,51.8
43.48874407142857,0.8235740952380952,51.9
43.48865501190476,0.822339626984127,52.0
43.48856595238095,0.8211051587301588,52.1
43.48847689285714,0.8198706904761904,52.2
43.488387833333334,0.8186362222222222,52.3
43.488298773809525,0.817401753968254,52.4
43.488209714285716,0.8161672857142858,52.5
43.4881206547619,0.8149328174603174,52.6
43.48803159523809,0.8136983492063492,52.7
43.48794253571428,0.812463880952381,52.8
43.48785347619047,0.8112294126984128,52.9
43.487764416666664,0.8099949444444444,53.0
43.487675357142855,0.8087604761904762,53.1
43.487586297619046,0.807526007936508,53.2
43.48749723809524,0.8062915396825396,53.3
43.48740817857143,0.8050570714285714,53.4
43.48731911904762,0.8038226031746032,53.5
43.48723005952381,0.802588134920635,53.6
43.487141,0.8013536666666666,53.7
43.48705194047619,0.8001191984126984,53.8
43.48696288095238,0.7988847301587302,53.9
43.48687382142857,0.7976502619047618,54.0
43.48678476190476,0.7964157936507936,54.1
43.48669570238095,0.7951813253968254,54.2
43.48660664285714,0.7939468571428572,54.3
43.48651758333333,0.792712388888889,54.4
43.48642852380952,0.7914779206349206,54.5
43.48633946428571,0.7902434523809524,54.6
43.486250404761904,0.7890089841269842,54.7
43.486161345238095,0.7877745158730158,54.8
43.486072285714286,0.7865400476190476,54.9
43.48598322619048,0.7853055793650794,55.0
43.48589416666667,0.7840711111111112,55.1
43.48580510714286,0.7828366428571428,55.2
43.48571604761904,0.7816021746031746,55.3
43.485626988095234,0.7803677063492064,55.4
43.485537928571425,0.779133238095238,55.5
43.485448869047616,0.7778987698412698,55.6
43.48535980952381,0.7766643015873016,55.7
43.48527075,0.7754298333333334,55.8
43.48518169047619,0.7741953650793651,55.9
43.48509263095238,0.7729608968253968,56.0
43.48500357142857,0.7717264285714286,56.1
43.48491451190476,0.7704919603174603,56.2
43.48482545238095,0.769257492063492,56.3
43.484736392857144,0.7680230238095238,56.4
43.484647333333335,0.7667885555555556,56.5
43.48455827380952,0.7655540873015874,56.6
43.48446921428571,0.764319619047619,56.7
43.4843801547619,0.7630851507936508,56.8
43.48429109523809,0.7618506825396826,56.9
43.48420203571428,0.7606162142857142,57.0
43.484112976190474,0.759381746031746,57.1
43.484023916666665,0.7581472777777778,57.2
43.483934857142856,0.7569128095238096,57.3
43.48384579761905,0.7556783412698412,57.4
43.48375673809524,0.754443873015873,57.5
43.48366767857143,0.7532094047619048,57.6
43.48357861904762,0.7519749365079365,57.7
43.48348955952381,0.7507404682539682,57.8
43.4834005,0.749506,57.9
43.483311440476186,0.7482715317460318,58.0
43.48322238095238,0.7470370634920636,58.1
43.48313332142857,0.7458025952380952,58.2
43.48304426190476,0.744568126984127,58.3
43.48295520238095,0.7433336587301587,58.4
43.48286614285714,0.7420991904761904,58.5
43.48277708333333,0.7408647222222222,58.6
43.48268802380952,0.739630253968254,58.7
43.482598964285714,0.7383957857142858,58.8
43.482509904761905,0.7371613174603175,58.9
43.482420845238096,0.7359268492063492,59.0
43.48233178571429,0.7346923809523809,59.1
43.48224272619048,0.7334579126984127,59.2
43.48215366666666,0.7322234444444444,59.3
43.48206460714285,0.7309889761904762,59.4
43.481975547619044,0.729754507936508,59.5
43.481886488095235,0.7285200396825398,59.6
43.481797428571426,0.7272855714285714,59.7
43.48170836904762,0.7260511031746032,59.8
43.48161930952381,0.7248166349206349,59.9
43.48153025,0.7235821666666666,60.0
43.48144119047619,0.7223476984126984,60.1
43.48135213095238,0.7211132301587302,60.2
43.48126307142857,0.719878761904762,60.3
43.48117401190476,0.7186442936507936,60.4
43.481084952380954,0.7174098253968254,60.5
43.48099589285714,0.7161753571428572,60.6
43.48090683333333,0.7149408888888888,60.7
43.48081777380952,0.7137064206349206,60.8
43.48072871428571,0.7124719523809524,60.9
43.4806396547619,0.7112374841269842,61.0
43.48055059523809,0.710003015873016,61.1
43.480461535714284,0.7087685476190476,61.2
43.480372476190475,0.7075340793650794,61.3
43.480283416666666,0.7062996111111112,61.4
43.48019435714286,0.7050651428571428,61.5
43.48010529761905,0.7038306746031746,61.6
43.48001623809524,0.7025962063492064,61.7
43.47992717857143,0.7013617380952382,61.8
43.47983811904761,0.7001272698412698,61.9
43.479749059523805,0.6988928015873016,62.0
43.479659999999996,0.6976583333333334,62.1
43.47957094047619,0.696423865079365,62.2
43.47948188095238,0.6951893968253968,62.3
43.47939282142857,0.6939549285714286,62.4
43.47930376190476,0.6927204603174604,62.5
43.47921470238095,0.691485992063492,62.6
43.47912564285714,0.6902515238095238,62.7
43.47903658333333,0.6890170555555556,62.8
43.47894752380952,0.6877825873015873,62.9
43.478858464285715,0.686548119047619,63.0
43.478769404761906,0.6853136507936508,63.1
43.4786803452381,0.6840791825396826,63.2
43.47859128571428,0.6828447142857144,63.3
43.47850222619047,0.681610246031746,63.4
43.47841316666666,0.6803757777777778,63.5
43.47832410714285,0.6791413095238096,63.6
43.478235047619044,0.6779068412698412,63.7
43.478145988095235,0.676672373015873,63.8
43.47805692857143,0.6754379047619048,63.9
43.47796786904762,0.6742034365079366,64.0
43.47787880952381,0.6729689682539682,64.1
43.47778975,0.6717345,64.2
43.47770069047619,0.6705000317460318,64.3
43.47761163095238,0.6692655634920635,64.4
43.47752257142857,0.6680310952380952,64.5
43.477433511904756,0.666796626984127,64.6
43.47734445238095,0.6655621587301588,64.7
43.47725539285714,0.6643276904761904,64.8
43.47716633333333,0.6630932222222222,64.9
43.47707727380952,0.661858753968254,65.0
43.47698821428571,0.6606242857142857,65.1
43.4768991547619,0.6593898174603174,65.2
43.47681009523809,0.6581553492063492,65.3
43.476721035714284,0.656920880952381,65.4
43.476631976190475,0.6556864126984128,65.5
43.476542916666666,0.6544519444444444,65.6
43.47645385714286,0.6532174761904762,65.7
43.47636479761905,0.6519830079365079,65.8
43.47627573809523,0.6507485396825397,65.9
43.47618667857142,0.6495140714285714,66.0
43.476097619047614,0.6482796031746032,66.1
43.476008559523805,0.647045134920635,66.2
43.475919499999996,0.6458106666666666,66.3
43.47583044047619,0.6445761984126984,66.4
43.47574138095238,0.6433417301587302,66.5
43.47565232142857,0.6421072619047619,66.6
43.47556326190476,0.6408727936507936,66.7
43.47547420238095,0.6396383253968254,66.8
43.47538514285714,0.6384038571428572,66.9
43.47529608333333,0.637169388888889,67.0
43.475207023809524,0.6359349206349206,67.1
43.47511796428571,0.6347004523809524,67.2
43.4750289047619,0.6334659841269841,67.3
43.47493984523809,0.6322315158730158,67.4
43.47485078571428,0.6309970476190476,67.5
