lat,lon,pk
43.504375621890546,1.3002213930348259,16.1
43.50375373134329,1.2993283582089552,16.2
43.50313184079602,1.2984353233830845,16.3
43.50250995024876,1.2975422885572139,16.4
43.50188805970149,1.2966492537313432,16.5
43.50126616915423,1.2957562189054725,16.6
43.50064427860697,1.2948631840796019,16.7
43.500022388059705,1.2939701492537312,16.8
43.49940049751244,1.2930771144278608,16.9
43.498778606965175,1.29218407960199,17.0
43.49815671641791,1.2912910447761194,17.1
43.49753482587065,1.2903980099502488,17.2
43.49691293532339,1.2895049751243781,17.3
43.49629104477612,1.2886119402985075,17.4
43.49566915422886,1.2877189054726368,17.5
43.49504726368159,1.2868258706467661,17.6
43.49442537313433,1.2859328358208955,17.7
43.49380348258707,1.2850398009950248,17.8
43.493181592039804,1.2841467661691541,17.9
43.49255970149254,1.2832537313432835,18.0
43.491937810945274,1.2823606965174128,18.1
43.49131592039801,1.2814676616915421,18.2
43.49069402985075,1.2805746268656717,18.3
43.490072139303486,1.279681592039801,18.4
43.48945024875622,1.2787885572139304,18.5
43.488828358208956,1.2778955223880597,18.6
43.48820646766169,1.277002487562189,18.7
43.48758457711443,1.2761094527363184,18.8
43.48696268656717,1.2752164179104477,18.9
43.4863407960199,1.274323383084577,19.0
43.48571890547264,1.2734303482587064,19.1
43.48509701492537,1.2725373134328357,19.2
43.48447512437811,1.271644278606965,19.3
43.48385323383085,1.2707512437810944,19.4
43.483231343283585,1.269858208955224,19.5
43.48260945273632,1.2689651741293533,19.6
43.481987562189055,1.2680721393034826,19.7
43.48136567164179,1.267179104477612,19.8
43.48074378109453,1.2662860696517413,19.9
43.48012189054727,1.2653930348258706,20.0
43.4795,1.2645,20.1
43.47887810945274,1.2636069651741293,20.2
43.47825621890547,1.2627139303482586,20.3
43.477634328358214,1.261820895522388,20.4
43.47701243781095,1.2609278606965173,20.5
43.476390547263684,1.2600348258706466,20.6
43.47576865671642,1.259141791044776,20.7
43.47514676616915,1.2582487562189055,20.8
43.474524875621896,1.2573557213930349,20.9
43.47390298507463,1.2564626865671642,21.0
43.473281094527366,1.2555696517412935,21.1
43.4726592039801,1.2546766169154229,21.2
43.472037313432836,1.2537835820895522,21.3
43.47141542288557,1.2528905472636815,21.4
43.47079353233831,1.2519975124378109,21.5
43.47017164179105,1.2511044776119402,21.6
43.46954975124378,1.2502114427860695,21.7
43.46892786069652,1.2493184079601989,21.8
43.46830597014925,1.2484253731343282,21.9
43.467684079601995,1.2475323383084578,22.0
43.46706218905473,1.2466393034825871,22.1
43.466440298507464,1.2457462686567164,22.2
43.4658184079602,1.2448532338308458,22.3
43.465196517412934,1.2439601990049751,22.4
43.46457462686568,1.2430671641791045,22.5
43.46395273631841,1.2421741293532338,22.6
43.46333084577115,1.2412810945273631,22.7
43.46270895522388,1.2403880597014925,22.8
43.462087064676616,1.2394950248756218,22.9
43.46146517412935,1.2386019900497511,23.0
43.46084328358209,1.2377089552238805,23.1
43.46022139303483,1.2368159203980098,23.2
43.45959950248756,1.2359228855721394,23.3
43.4589776119403,1.2350298507462687,23.4
43.45835572139303,1.234136815920398,23.5
43.457733830845775,1.2332437810945274,23.6
43.45711194029851,1.2323507462686567,23.7
43.456490049751245,1.231457711442786,23.8
43.45586815920398,1.2305646766169154,23.9
43.455246268656715,1.2296716417910447,24.0
43.45462437810946,1.228778606965174,24.1
43.45400248756219,1.2278855721393034,24.2
43.45338059701493,1.2269925373134327,24.3
43.45275870646766,1.226099502487562,24.4
43.4521368159204,1.2252064676616916,24.5
43.45151492537314,1.224313432835821,24.6
43.450893034825874,1.2234203980099503,24.7
43.45027114427861,1.2225273631840796,24.8
43.449649253731344,1.221634328358209,24.9
43.44902736318408,1.2207412935323383,25.0
43.448405472636814,1.2198482587064676,25.1
43.447783582089556,1.218955223880597,25.2
43.44716169154229,1.2180621890547263,25.3
43.446539800995026,1.2171691542288556,25.4
43.44591791044776,1.216276119402985,25.5
43.445296019900496,1.2153830845771143,25.6
43.44467412935324,1.2144900497512436,25.7
43.44405223880597,1.2135970149253732,25.8
43.44343034825871,1.2127039800995025,25.9
43.44280845771144,1.2118109452736319,26.0
43.44218656716418,1.2109179104477612,26.1
43.44156467661692,1.2100248756218905,26.2
43.440942786069655,1.2091318407960199,26.3
43.44032089552239,1.2082388059701492,26.4
43.439699004975125,1.2073457711442785,26.5
43.43907711442786,1.2064527363184079,26.6
43.438455223880595,1.2055597014925372,26.7
43.43783333333334,1.2046666666666666,26.8
43.43721144278607,1.2037736318407959,26.9
43.43658955223881,1.2028805970149252,27.0
43.43596766169154,1.2019875621890548,27.1
43.43534577114428,1.2010945273631841,27.2
43.43472388059702,1.2002014925373135,27.3
43.434101990049754,1.1993084577114428,27.4
43.43348009950249,1.1984154228855721,27.5
43.432858208955224,1.1975223880597015,27.6
43.43223631840796,1.1966293532338308,27.7
43.4316144278607,1.1957363184079601,27.8
43.430992537313436,1.1948432835820895,27.9
43.43037064676617,1.1939502487562188,28.0
43.429748756218906,1.1930572139303481,28.1
43.42912686567164,1.1921641791044775,28.2
43.42850497512438,1.1912711442786068,28.3
43.42788308457712,1.1903781094527361,28.4
43.42726119402985,1.1894850746268655,28.5
43.42663930348259,1.188592039800995,28.6
43.42601741293532,1.1876990049751244,28.7
43.42539552238806,1.1868059701492537,28.8
43.4247736318408,1.185912935323383,28.9
43.424151741293535,1.1850199004975124,29.0
43.42352985074627,1.1841268656716417,29.1
43.422907960199005,1.183233830845771,29.2
43.42228606965174,1.1823407960199006,29.3
43.42166417910448,1.18144776119403,29.4
43.42104228855722,1.1805547263681593,29.5
43.42042039800995,1.1796616915422886,29.6
43.41979850746269,1.178768656716418,29.7
43.41917661691542,1.1778756218905473,29.8
43.418554726368164,1.1769825870646766,29.9
43.4179328358209,1.176089552238806,30.0
43.417310945273634,1.1751965174129353,30.1
43.41668905472637,1.1743034825870646,30.2
43.416067164179104,1.173410447761194,30.3
43.41544527363184,1.1725174129353233,30.4
43.41482338308458,1.1716243781094526,30.5
43.414201492537316,1.170731343283582,30.6
43.41357960199005,1.1698383084577113,30.7
43.412957711442786,1.1689452736318406,30.8
43.41233582089552,1.16805223880597,30.9
43.41171393034826,1.1671592039800993,31.0
43.411092039801,1.1662661691542289,31.1
43.41047014925373,1.1653731343283582,31.2
43.40984825870647,1.1644800995024875,31.3
43.4092263681592,1.1635870646766169,31.4
43.408604477611945,1.1626940298507462,31.5
43.40798258706468,1.1618009950248755,31.6
43.407360696517415,1.1609079601990049,31.7
43.40673880597015,1.1600149253731344,31.8
43.406116915422885,1.1591218905472638,31.9
43.40549502487562,1.1582288557213931,32.0
43.40487313432836,1.1573358208955224,32.1
43.4042512437811,1.1564427860696518,32.2
43.40362935323383,1.1555497512437811,32.3
43.40300746268657,1.1546567164179105,32.4
43.4023855721393,1.1537636815920398,32.5
43.401763681592044,1.1528706467661691,32.6
43.40114179104478,1.1519776119402985,32.7
43.400519900497514,1.1510845771144278,32.8
43.39989800995025,1.1501915422885571,32.9
43.399276119402984,1.1492985074626865,33.0
43.398654228855726,1.1484054726368158,33.1
43.39803233830846,1.1475124378109451,33.2
43.397410447761196,1.1466194029850745,33.3
43.39678855721393,1.1457263681592038,33.4
43.396166666666666,1.1448333333333331,33.5
43.39554477611941,1.1439402985074627,33.6
43.39492288557214,1.143047263681592,33.7
43.39430099502488,1.1421542288557214,33.8
43.39367910447761,1.1412611940298507,33.9
43.39305721393035,1.14036815920398,34.0
43.39243532338308,1.1394751243781094,34.1
43.391813432835825,1.1385820895522387,34.2
43.39119154228856,1.1376890547263683,34.3
43.390569651741295,1.1367960199004976,34.4
43.38994776119403,1.135902985074627,34.5
43.389325870646765,1.1350099502487563,34.6
43.38870398009951,1.1341169154228856,34.7
43.38808208955224,1.133223880597015,34.8
43.38746019900498,1.1323308457711443,34.9
43.38683830845771,1.1314378109452736,35.0
43.38621641791045,1.130544776119403,35.1
43.38559452736319,1.1296517412935323,35.2
43.384972636815924,1.1287587064676616,35.3
43.38435074626866,1.127865671641791,35.4
43.383728855721394,1.1269726368159203,35.5
43.38310696517413,1.1260796019900496,35.6
43.382485074626864,1.125186567164179,35.7
43.381863184079606,1.1242935323383083,35.8
43.38124129353234,1.1234004975124376,35.9
43.380619402985076,1.122507462686567,36.0
43.37999751243781,1.1216144278606965,36.1
43.379375621890546,1.1207213930348259,36.2
43.37875373134329,1.1198283582089552,36.3
43.37813184079602,1.1189353233830845,36.4
43.37750995024876,1.1180422885572139,36.5
43.37688805970149,1.1171492537313432,36.6
43.37626616915423,1.1162562189054726,36.7
43.37564427860697,1.1153631840796019,36.8
43.375022388059705,1.1144701492537314,36.9
43.37440049751244,1.1135771144278608,37.0
43.373778606965175,1.1126840796019901,37.1
43.37315671641791,1.1117910447761195,37.2
43.37253482587065,1.1108980099502488,37.3
43.37191293532339,1.1100049751243781,37.4
43.37129104477612,1.1091119402985075,37.5
43.37066915422886,1.1082189054726368,37.6
43.37004726368159,1.1073258706467661,37.7
43.36942537313433,1.1064328358208955,37.8
43.36880348258707,1.1055398009950248,37.9
43.368181592039804,1.1046467661691541,38.0
43.36755970149254,1.1037537313432835,38.1
43.366937810945274,1.1028606965174128,38.2
43.36631592039801,1.1019676616915421,38.3
43.36569402985075,1.1010746268656715,38.4
43.365072139303486,1.1001815920398008,38.5
43.36445024875622,1.0992885572139304,38.6
43.363828358208956,1.0983955223880597,38.7
43.36320646766169,1.097502487562189,38.8
43.36258457711443,1.0966094527363184,38.9
43.36196268656717,1.0957164179104477,39.0
43.3613407960199,1.094823383084577,39.1
43.36071890547264,1.0939303482587064,39.2
43.36009701492537,1.0930373134328357,39.3
43.35947512437811,1.0921442786069653,39.4
43.35885323383085,1.0912512437810946,39.5
43.358231343283585,1.090358208955224,39.6
43.35760945273632,1.0894651741293533,39.7
43.356987562189055,1.0885721393034826,39.8
43.35636567164179,1.087679104477612,39.9
43.35574378109453,1.0867860696517413,40.0
43.35512189054727,1.0858930348258706,40.1
43.3545,1.085,40.2
43.35387810945274,1.0841069651741293,40.3
43.35325621890547,1.0832139303482586,40.4
43.352634328358214,1.082320895522388,40.5
43.35201243781095,1.0814278606965173,40.6
43.351390547263684,1.0805348258706466,40.7
43.35076865671642,1.079641791044776,40.8
43.35014676616915,1.0787487562189053,40.9
43.349524875621896,1.0778557213930349,41.0
43.34890298507463,1.0769626865671642,41.1
43.348281094527366,1.0760696517412935,41.2
43.3476592039801,1.0751766169154229,41.3
43.347037313432836,1.0742835820895522,41.4
43.34641542288557,1.0733905472636815,41.5
43.34579353233831,1.0724975124378109,41.6
43.34517164179105,1.0716044776119402,41.7
43.34454975124378,1.0707114427860696,41.8
43.34392786069652,1.069818407960199,41.9
43.34330597014925,1.0689253731343284,42.0
43.342684079601995,1.0680323383084578,42.1
43.34206218905473,1.0671393034825871,42.2
43.341440298507464,1.0662462686567165,42.3
43.3408184079602,1.0653532338308458,42.4
43.340196517412934,1.0644601990049751,42.5
43.33957462686568,1.0635671641791045,42.6
43.33895273631841,1.0626741293532338,42.7
43.33833084577115,1.0617810945273631,42.8
43.33770895522388,1.0608880597014925,42.9
43.337087064676616,1.0599950248756218,43.0
43.33646517412935,1.0591019900497511,43.1
43.33584328358209,1.0582089552238805,43.2
43.33522139303483,1.0573159203980098,43.3
43.33459950248756,1.0564228855721391,43.4
43.3339776119403,1.0555298507462687,43.5
43.33335572139303,1.054636815920398,43.6
43.332733830845775,1.0537437810945274,43.7
43.33211194029851,1.0528507462686567,43.8
43.331490049751245,1.051957711442786,43.9
43.33086815920398,1.0510646766169154,44.0
43.330246268656715,1.0501716417910447,44.1
43.32962437810946,1.049278606965174,44.2
43.32900248756219,1.0483855721393034,44.3
43.32838059701493,1.0474925373134327,44.4
43.32775870646766,1.0465995024875623,44.5
43.3271368159204,1.0457064676616916,44.6
43.32651492537314,1.044813432835821,44.7
43.325893034825874,1.0439203980099503,44.8
43.32527114427861,1.0430273631840796,44.9
43.324649253731344,1.042134328358209,45.0
43.32402736318408,1.0412412935323383,45.1
43.323405472636814,1.0403482587064676,45.2
43.322783582089556,1.039455223880597,45.3
43.32216169154229,1.0385621890547263,45.4
43.321539800995026,1.0376691542288556,45.5
43.32091791044776,1.036776119402985,45.6
43.320296019900496,1.0358830845771143,45.7
43.31967412935324,1.0349900497512436,45.8
43.31905223880597,1.034097014925373,45.9
43.31843034825871,1.0332039800995025,46.0
43.31780845771144,1.0323109452736319,46.1
43.31718656716418,1.0314179104477612,46.2
43.31656467661692,1.0305248756218905,46.3
43.315942786069655,1.0296318407960199,46.4
43.31532089552239,1.0287388059701492,46.5
43.314699004975125,1.0278457711442786,46.6
43.31407711442786,1.0269527363184079,46.7
43.313455223880595,1.0260597014925372,46.8
43.31283333333334,1.0251666666666666,46.9
43.31221144278607,1.0242736318407961,47.0
43.31158955223881,1.0233805970149255,47.1
43.31096766169154,1.0224875621890548,47.2
43.31034577114428,1.0215945273631841,47.3
43.30972388059702,1.0207014925373135,47.4
43.309101990049754,1.0198084577114428,47.5
43.30848009950249,1.0189154228855721,47.6
43.307858208955224,1.0180223880597015,47.7
43.30723631840796,1.0171293532338308,47.8
43.3066144278607,1.0162363184079601,47.9
43.305992537313436,1.0153432835820895,48.0
43.30537064676617,1.0144502487562188,48.1
43.304748756218906,1.0135572139303481,48.2
43.30412686567164,1.0126641791044775,48.3
43.30350497512438,1.0117711442786068,48.4
43.30288308457712,1.0108781094527364,48.5
43.30226119402985,1.0099850746268657,48.6
43.30163930348259,1.009092039800995,48.7
43.30101741293532,1.0081990049751244,48.8
43.30039552238806,1.0073059701492537,48.9
43.2997736318408,1.006412935323383,49.0
43.299151741293535,1.0055199004975124,49.1
43.29852985074627,1.0046268656716417,49.2
43.297907960199005,1.003733830845771,49.3
43.29728606965174,1.0028407960199004,49.4
43.29666417910448,1.00194776119403,49.5
43.29604228855722,1.0010547263681593,49.6
43.29542039800995,1.0001616915422886,49.7
43.29479850746269,0.9992686567164178,49.8
43.29417661691542,0.9983756218905472,49.9
43.293554726368164,0.9974825870646766,50.0
43.2929328358209,0.996589552238806,50.1
43.292310945273634,0.9956965174129353,50.2
43.29168905472637,0.9948034825870646,50.3
43.291067164179104,0.993910447761194,50.4
43.29044527363184,0.9930174129353233,50.5
43.28982338308458,0.9921243781094528,50.6
43.289201492537316,0.9912313432835821,50.7
43.28857960199005,0.9903383084577114,50.8
43.287957711442786,0.9894452736318408,50.9
43.28733582089552,0.9885522388059701,51.0
43.28671393034826,0.9876592039800995,51.1
43.286092039801,0.9867661691542289,51.2
43.28547014925373,0.9858731343283582,51.3
43.28484825870647,0.9849800995024875,51.4
43.2842263681592,0.9840870646766169,51.5
43.283604477611945,0.9831940298507462,51.6
43.28298258706468,0.9823009950248756,51.7
43.282360696517415,0.9814079601990049,51.8
43.28173880597015,0.9805149253731342,51.9
43.281116915422885,0.9796218905472636,52.0
43.28049502487562,0.978728855721393,52.1
43.27987313432836,0.9778358208955223,52.2
43.2792512437811,0.9769427860696517,52.3
43.27862935323383,0.976049751243781,52.4
43.27800746268657,0.9751567164179104,52.5
43.2773855721393,0.9742636815920398,52.6
43.276763681592044,0.9733706467661691,52.7
43.27614179104478,0.9724776119402985,52.8
43.275519900497514,0.9715845771144278,52.9
43.27489800995025,0.9706915422885571,53.0
43.274276119402984,0.9697985074626866,53.1
43.273654228855726,0.9689054726368159,53.2
43.27303233830846,0.9680124378109453,53.3
43.272410447761196,0.9671194029850746,53.4
43.27178855721393,0.9662263681592039,53.5
43.271166666666666,0.9653333333333334,53.6
43.27054477611941,0.9644402985074627,53.7
43.26992288557214,0.963547263681592,53.8
43.26930099502488,0.9626542288557214,53.9
43.26867910447761,0.9617611940298507,54.0
43.26805721393035,0.96086815920398,54.1
43.26743532338308,0.9599751243781094,54.2
43.266813432835825,0.9590820895522387,54.3
43.26619154228856,0.9581890547263681,54.4
43.265569651741295,0.9572960199004974,54.5
43.26494776119403,0.9564029850746268,54.6
43.264325870646765,0.9555099502487562,54.7
43.26370398009951,0.9546169154228855,54.8
43.26308208955224,0.9537238805970149,54.9
43.26246019900498,0.9528308457711442,55.0
43.26183830845771,0.9519378109452736,55.1
43.26121641791045,0.951044776119403,55.2
43.26059452736319,0.9501517412935323,55.3
43.259972636815924,0.9492587064676616,55.4
43.25935074626866,0.948365671641791,55.5
43.258728855721394,0.9474726368159204,55.6
43.25810696517413,0.9465796019900498,55.7
43.257485074626864,0.9456865671641791,55.8
43.256863184079606,0.9447935323383084,55.9
43.25624129353234,0.9439004975124378,56.0
43.255619402985076,0.9430074626865672,56.1
43.25499751243781,0.9421144278606965,56.2
43.254375621890546,0.9412213930348259,56.3
43.25375373134329,0.9403283582089552,56.4
43.25313184079602,0.9394353233830846,56.5
43.25250995024876,0.9385422885572139,56.6
43.25188805970149,0.9376492537313432,56.7
43.25126616915423,0.9367562189054726,56.8
43.25064427860697,0.9358631840796019,56.9
43.250022388059705,0.9349701492537312,57.0
43.24940049751244,0.9340771144278607,57.1
43.248778606965175,0.93318407960199,57.2
43.24815671641791,0.9322910447761193,57.3
43.24753482587065,0.9313980099502487,57.4
43.24691293532339,0.930504975124378,57.5
43.24629104477612,0.9296119402985075,57.6
43.24566915422886,0.9287189054726368,57.7
43.24504726368159,0.9278258706467661,57.8
43.24442537313433,0.9269328358208955,57.9
43.24380348258707,0.9260398009950248,58.0
43.243181592039804,0.9251467661691543,58.1
43.24255970149254,0.9242537313432836,58.2
43.241937810945274,0.9233606965174129,58.3
43.24131592039801,0.9224676616915423,58.4
43.24069402985075,0.9215746268656716,58.5
43.240072139303486,0.920681592039801,58.6
43.23945024875622,0.9197885572139304,58.7
43.238828358208956,0.9188955223880597,58.8
43.23820646766169,0.918002487562189,58.9
43.23758457711443,0.9171094527363184,59.0
43.23696268656717,0.9162164179104477,59.1
43.2363407960199,0.9153233830845771,59.2
43.23571890547264,0.9144303482587064,59.3
43.23509701492537,0.9135373134328357,59.4
43.23447512437811,0.9126442786069651,59.5
43.23385323383085,0.9117512437810945,59.6
43.233231343283585,0.9108582089552238,59.7
43.23260945273632,0.9099651741293532,59.8
43.231987562189055,0.9090721393034825,59.9
43.23136567164179,0.9081791044776119,60.0
43.23074378109453,0.9072860696517413,60.1
43.23012189054727,0.9063930348258706,60.2
43.2295,0.9055,60.3
43.22887810945274,0.9046069651741293,60.4
43.22825621890547,0.9037139303482586,60.5
43.227634328358214,0.9028208955223881,60.6
43.22701243781095,0.9019278606965174,60.7
43.226390547263684,0.9010348258706468,60.8
43.22576865671642,0.9001417910447761,60.9
43.22514676616915,0.8992487562189054,61.0
43.224524875621896,0.8983557213930349,61.1
43.22390298507463,0.8974626865671642,61.2
43.223281094527366,0.8965696517412935,61.3
43.2226592039801,0.8956766169154229,61.4
43.222037313432836,0.8947835820895522,61.5
43.22141542288557,0.8938905472636816,61.6
43.22079353233831,0.8929975124378109,61.7
43.22017164179105,0.8921044776119402,61.8
43.21954975124378,0.8912114427860696,61.9
43.21892786069652,0.8903184079601989,62.0
43.21830597014925,0.8894253731343283,62.1
43.217684079601995,0.8885323383084577,62.2
43.21706218905473,0.887639303482587,62.3
43.216440298507464,0.8867462686567164,62.4
43.2158184079602,0.8858532338308457,62.5
43.215196517412934,0.8849601990049751,62.6
43.21457462686568,0.8840671641791045,62.7
43.21395273631841,0.8831741293532338,62.8
43.21333084577115,0.8822810945273631,62.9
43.21270895522388,0.8813880597014925,63.0
43.212087064676616,0.8804950248756219,63.1
43.21146517412935,0.8796019900497513,63.2
43.21084328358209,0.8787089552238806,63.3
43.21022139303483,0.8778159203980099,63.4
43.20959950248756,0.8769228855721393,63.5
43.2089776119403,0.8760298507462687,63.6
43.20835572139303,0.875136815920398,63.7
43.207733830845775,0.8742437810945274,63.8
43.20711194029851,0.8733507462686567,63.9
43.206490049751245,0.872457711442786,64.0
43.20586815920398,0.8715646766169154,64.1
43.205246268656715,0.8706716417910447,64.2
43.20462437810946,0.8697786069651741,64.3
43.20400248756219,0.8688855721393034,64.4
43.20338059701493,0.8679925373134327,64.5
43.20275870646766,0.8670995024875622,64.6
43.2021368159204,0.8662064676616915,64.7
43.20151492537314,0.8653134328358209,64.8
43.200893034825874,0.8644203980099502,64.9
43.20027114427861,0.8635273631840795,65.0
43.199649253731344,0.862634328358209,65.1
43.19902736318408,0.8617412935323383,65.2
43.198405472636814,0.8608482587064676,65.3
43.197783582089556,0.859955223880597,65.4
43.19716169154229,0.8590621890547263,65.5
43.196539800995026,0.8581691542288558,65.6
43.19591791044776,0.8572761194029851,65.7
43.195296019900496,0.8563830845771144,65.8
43.19467412935324,0.8554900497512438,65.9
43.19405223880597,0.8545970149253731,66.0
43.19343034825871,0.8537039800995025,66.1
43.19280845771144,0.8528109452736319,66.2
43.19218656716418,0.8519179104477612,66.3
43.19156467661692,0.8510248756218906,66.4
43.190942786069655,0.8501318407960199,66.5
43.19032089552239,0.8492388059701492,66.6
43.189699004975125,0.8483457711442786,66.7
43.18907711442786,0.8474527363184079,66.8
43.188455223880595,0.8465597014925372,66.9
43.18783333333334,0.8456666666666666,67.0
43.18721144278607,0.844773631840796,67.1
